numero,nome,url,tipos,altura_cm,peso_kg,proximas_evolucoes,habilidades
400,Bibarel,https://pokemondb.net/pokedex/bibarel,"Normal, Water",1.0 m (3′03″),31.5 kg (69.4 lbs),[],"[{'nome': 'Simple', 'desc': 'The Pokémon is prone to wild stat changes.', 'efeito': 'The Simple ability doubles the number of stages of all stat changes. Stats can be raised to a maximum of +6 stages each, or lowered to a minimum of -6 stages each.', 'url': 'https://pokemondb.net/ability/simple'}, {'nome': 'Unaware', 'desc': 'Ignores any change in ability by the foe.', 'efeito': 'Ignores any stat changes in the Pokémon.', 'url': 'https://pokemondb.net/ability/unaware'}, {'nome': 'Moody', 'desc': 'Raises one stat and lowers another.', 'efeito': 'Raises one stat and lowers another.', 'url': 'https://pokemondb.net/ability/moody'}]"
401,Kricketot,https://pokemondb.net/pokedex/kricketot,Bug,0.3 m (1′00″),2.2 kg (4.9 lbs),"[{'numero': 402, 'nome': 'Kricketune', 'url': 'https://pokemondb.net/pokedex/kricketune'}]","[{'nome': 'Shed Skin', 'desc': 'Heals the body by shedding.', 'efeito': 'The Pokémon may heal its own status problems.', 'url': 'https://pokemondb.net/ability/shed-skin'}, {'nome': 'Run Away', 'desc': 'Makes escaping easier.', 'efeito': 'Run Away allows the bearer to flee a battle with a wild Pokémon without fail, even if the opposing Pokémon has used a move like Mean Look or Bind, or has an ability such as Arena Trap.', 'url': 'https://pokemondb.net/ability/run-away'}]"
402,Kricketune,https://pokemondb.net/pokedex/kricketune,Bug,1.0 m (3′03″),25.5 kg (56.2 lbs),[],"[{'nome': 'Swarm', 'desc': 'Ups BUG moves in a pinch.', 'efeito': ""Swarm increases the power of Bug-type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch)."", 'url': 'https://pokemondb.net/ability/swarm'}, {'nome': 'Technician', 'desc': 'Powers up the Pokémon’s weaker moves.', 'efeito': 'Technician increases the power of moves - that are usually base power 60 or below - by 50%.', 'url': 'https://pokemondb.net/ability/technician'}]"
403,Shinx,https://pokemondb.net/pokedex/shinx,Electric,0.5 m (1′08″),9.5 kg (20.9 lbs),"[{'numero': 404, 'nome': 'Luxio', 'url': 'https://pokemondb.net/pokedex/luxio'}, {'numero': 405, 'nome': 'Luxray', 'url': 'https://pokemondb.net/pokedex/luxray'}]","[{'nome': 'Rivalry', 'desc': 'Raises Attack if the foe is of the same gender.', 'efeito': 'Deals more damage to a Pokémon of same gender.', 'url': 'https://pokemondb.net/ability/rivalry'}, {'nome': 'Intimidate', 'desc': 'Lowers the foe’s ATTACK.', 'efeito': ""Intimidate lower's the Attack of all opponents by one stage when the ability-bearer switches in (including the start of a battle)."", 'url': 'https://pokemondb.net/ability/intimidate'}, {'nome': 'Guts', 'desc': 'Ups ATTACK if suffering.', 'efeito': ""Guts raises the ability-bearer's Attack by 50% when inflicted by a major status ailment (poison, burn, paralysis, freeze or sleep). If burnt, the Pokémon does not suffer the usual drop in Attack."", 'url': 'https://pokemondb.net/ability/guts'}]"
404,Luxio,https://pokemondb.net/pokedex/luxio,Electric,0.9 m (2′11″),30.5 kg (67.2 lbs),"[{'numero': 405, 'nome': 'Luxray', 'url': 'https://pokemondb.net/pokedex/luxray'}]","[{'nome': 'Rivalry', 'desc': 'Raises Attack if the foe is of the same gender.', 'efeito': 'Deals more damage to a Pokémon of same gender.', 'url': 'https://pokemondb.net/ability/rivalry'}, {'nome': 'Intimidate', 'desc': 'Lowers the foe’s ATTACK.', 'efeito': ""Intimidate lower's the Attack of all opponents by one stage when the ability-bearer switches in (including the start of a battle)."", 'url': 'https://pokemondb.net/ability/intimidate'}, {'nome': 'Guts', 'desc': 'Ups ATTACK if suffering.', 'efeito': ""Guts raises the ability-bearer's Attack by 50% when inflicted by a major status ailment (poison, burn, paralysis, freeze or sleep). If burnt, the Pokémon does not suffer the usual drop in Attack."", 'url': 'https://pokemondb.net/ability/guts'}]"
405,Luxray,https://pokemondb.net/pokedex/luxray,Electric,1.4 m (4′07″),42.0 kg (92.6 lbs),[],"[{'nome': 'Rivalry', 'desc': 'Raises Attack if the foe is of the same gender.', 'efeito': 'Deals more damage to a Pokémon of same gender.', 'url': 'https://pokemondb.net/ability/rivalry'}, {'nome': 'Intimidate', 'desc': 'Lowers the foe’s ATTACK.', 'efeito': ""Intimidate lower's the Attack of all opponents by one stage when the ability-bearer switches in (including the start of a battle)."", 'url': 'https://pokemondb.net/ability/intimidate'}, {'nome': 'Guts', 'desc': 'Ups ATTACK if suffering.', 'efeito': ""Guts raises the ability-bearer's Attack by 50% when inflicted by a major status ailment (poison, burn, paralysis, freeze or sleep). If burnt, the Pokémon does not suffer the usual drop in Attack."", 'url': 'https://pokemondb.net/ability/guts'}]"
406,Budew,https://pokemondb.net/pokedex/budew,"Grass, Poison",0.2 m (0′08″),1.2 kg (2.6 lbs),"[{'numero': 315, 'nome': 'Roselia', 'url': 'https://pokemondb.net/pokedex/roselia'}, {'numero': 407, 'nome': 'Roserade', 'url': 'https://pokemondb.net/pokedex/roserade'}]","[{'nome': 'Natural Cure', 'desc': 'Heals upon switching out.', 'efeito': 'All status problems heal when it switches out.', 'url': 'https://pokemondb.net/ability/natural-cure'}, {'nome': 'Poison Point', 'desc': 'Poisons foe on contact.', 'efeito': 'Contact with the Pokémon may poison the attacker.', 'url': 'https://pokemondb.net/ability/poison-point'}, {'nome': 'Leaf Guard', 'desc': 'Prevents status problems in sunny weather.', 'efeito': 'Leaf Guard prevents the bearer from succumbing to major status ailments (sleep, burns, poisoning, paralysis or freezing) during sunny weather.', 'url': 'https://pokemondb.net/ability/leaf-guard'}]"
407,Roserade,https://pokemondb.net/pokedex/roserade,"Grass, Poison",0.9 m (2′11″),14.5 kg (32.0 lbs),[],"[{'nome': 'Natural Cure', 'desc': 'Heals upon switching out.', 'efeito': 'All status problems heal when it switches out.', 'url': 'https://pokemondb.net/ability/natural-cure'}, {'nome': 'Poison Point', 'desc': 'Poisons foe on contact.', 'efeito': 'Contact with the Pokémon may poison the attacker.', 'url': 'https://pokemondb.net/ability/poison-point'}, {'nome': 'Technician', 'desc': 'Powers up the Pokémon’s weaker moves.', 'efeito': 'Technician increases the power of moves - that are usually base power 60 or below - by 50%.', 'url': 'https://pokemondb.net/ability/technician'}]"
408,Cranidos,https://pokemondb.net/pokedex/cranidos,Rock,0.9 m (2′11″),31.5 kg (69.4 lbs),"[{'numero': 409, 'nome': 'Rampardos', 'url': 'https://pokemondb.net/pokedex/rampardos'}]","[{'nome': 'Mold Breaker', 'desc': 'Moves can be used regardless of abilities.', 'efeito': ""Mold Breaker prevents a target's ability from affecting moves that the Mold Breaker Pokémon uses. It only affects abilities that change the power, accuracy or other effects of moves."", 'url': 'https://pokemondb.net/ability/mold-breaker'}, {'nome': 'Sheer Force', 'desc': 'Removes added effects to increase move damage.', 'efeito': 'Sheer Force increases the power of moves that have beneficial secondary effects by 30%, but removes those additional effects.', 'url': 'https://pokemondb.net/ability/sheer-force'}]"
409,Rampardos,https://pokemondb.net/pokedex/rampardos,Rock,1.6 m (5′03″),102.5 kg (226.0 lbs),[],"[{'nome': 'Mold Breaker', 'desc': 'Moves can be used regardless of abilities.', 'efeito': ""Mold Breaker prevents a target's ability from affecting moves that the Mold Breaker Pokémon uses. It only affects abilities that change the power, accuracy or other effects of moves."", 'url': 'https://pokemondb.net/ability/mold-breaker'}, {'nome': 'Sheer Force', 'desc': 'Removes added effects to increase move damage.', 'efeito': 'Sheer Force increases the power of moves that have beneficial secondary effects by 30%, but removes those additional effects.', 'url': 'https://pokemondb.net/ability/sheer-force'}]"
410,Shieldon,https://pokemondb.net/pokedex/shieldon,"Rock, Steel",0.5 m (1′08″),57.0 kg (125.7 lbs),"[{'numero': 411, 'nome': 'Bastiodon', 'url': 'https://pokemondb.net/pokedex/bastiodon'}]","[{'nome': 'Sturdy', 'desc': 'Negates 1-hit KO attacks.', 'efeito': 'Sturdy allows the Pokémon to survive with 1 HP if attacked at full HP with an attack that would otherwise knock it out. It also prevents One-Hit-KO moves (Fissure, Horn Drill, Guillotine or Sheer Cold).', 'url': 'https://pokemondb.net/ability/sturdy'}, {'nome': 'Soundproof', 'desc': 'Avoids sound-based moves.', 'efeito': 'Soundproof grants the Pokémon immunity to all sound-based moves, preventing all damage and effects.', 'url': 'https://pokemondb.net/ability/soundproof'}]"
411,Bastiodon,https://pokemondb.net/pokedex/bastiodon,"Rock, Steel",1.3 m (4′03″),149.5 kg (329.6 lbs),[],"[{'nome': 'Sturdy', 'desc': 'Negates 1-hit KO attacks.', 'efeito': 'Sturdy allows the Pokémon to survive with 1 HP if attacked at full HP with an attack that would otherwise knock it out. It also prevents One-Hit-KO moves (Fissure, Horn Drill, Guillotine or Sheer Cold).', 'url': 'https://pokemondb.net/ability/sturdy'}, {'nome': 'Soundproof', 'desc': 'Avoids sound-based moves.', 'efeito': 'Soundproof grants the Pokémon immunity to all sound-based moves, preventing all damage and effects.', 'url': 'https://pokemondb.net/ability/soundproof'}]"
412,Burmy,https://pokemondb.net/pokedex/burmy,Bug,0.2 m (0′08″),3.4 kg (7.5 lbs),"[{'numero': 414, 'nome': 'Mothim', 'url': 'https://pokemondb.net/pokedex/mothim'}, {'numero': 413, 'nome': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}, {'numero': 413, 'nome': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}, {'numero': 413, 'nome': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}]","[{'nome': 'Shed Skin', 'desc': 'Heals the body by shedding.', 'efeito': 'The Pokémon may heal its own status problems.', 'url': 'https://pokemondb.net/ability/shed-skin'}, {'nome': 'Overcoat', 'desc': 'Protects the Pokémon from damage from weather.', 'efeito': 'Overcoat makes the Pokémon immune to residual damage from weather conditions (specifically Hail and Sandstorm).', 'url': 'https://pokemondb.net/ability/overcoat'}, {'nome': 'Shed Skin', 'desc': 'Heals the body by shedding.', 'efeito': 'The Pokémon may heal its own status problems.', 'url': 'https://pokemondb.net/ability/shed-skin'}, {'nome': 'Overcoat', 'desc': 'Protects the Pokémon from damage from weather.', 'efeito': 'Overcoat makes the Pokémon immune to residual damage from weather conditions (specifically Hail and Sandstorm).', 'url': 'https://pokemondb.net/ability/overcoat'}, {'nome': 'Shed Skin', 'desc': 'Heals the body by shedding.', 'efeito': 'The Pokémon may heal its own status problems.', 'url': 'https://pokemondb.net/ability/shed-skin'}, {'nome': 'Overcoat', 'desc': 'Protects the Pokémon from damage from weather.', 'efeito': 'Overcoat makes the Pokémon immune to residual damage from weather conditions (specifically Hail and Sandstorm).', 'url': 'https://pokemondb.net/ability/overcoat'}]"
413,Wormadam,https://pokemondb.net/pokedex/wormadam,"Bug, Grass",0.5 m (1′08″),6.5 kg (14.3 lbs),"[{'numero': 412, 'nome': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'numero': 412, 'nome': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}]","[{'nome': 'Anticipation', 'desc': 'Senses the foe’s dangerous moves.', 'efeito': 'A Pokémon with Anticipation will shudder upon entering battle, if an opponent has a move that is super-effective against it, or a One-Hit-KO move (Fissure, Horn Drill, Guillotine or Sheer Cold). It only activates when the ability-bearer switches in, not when an opponent switches in.', 'url': 'https://pokemondb.net/ability/anticipation'}, {'nome': 'Overcoat', 'desc': 'Protects the Pokémon from damage from weather.', 'efeito': 'Overcoat makes the Pokémon immune to residual damage from weather conditions (specifically Hail and Sandstorm).', 'url': 'https://pokemondb.net/ability/overcoat'}, {'nome': 'Anticipation', 'desc': 'Senses the foe’s dangerous moves.', 'efeito': 'A Pokémon with Anticipation will shudder upon entering battle, if an opponent has a move that is super-effective against it, or a One-Hit-KO move (Fissure, Horn Drill, Guillotine or Sheer Cold). It only activates when the ability-bearer switches in, not when an opponent switches in.', 'url': 'https://pokemondb.net/ability/anticipation'}, {'nome': 'Overcoat', 'desc': 'Protects the Pokémon from damage from weather.', 'efeito': 'Overcoat makes the Pokémon immune to residual damage from weather conditions (specifically Hail and Sandstorm).', 'url': 'https://pokemondb.net/ability/overcoat'}, {'nome': 'Anticipation', 'desc': 'Senses the foe’s dangerous moves.', 'efeito': 'A Pokémon with Anticipation will shudder upon entering battle, if an opponent has a move that is super-effective against it, or a One-Hit-KO move (Fissure, Horn Drill, Guillotine or Sheer Cold). It only activates when the ability-bearer switches in, not when an opponent switches in.', 'url': 'https://pokemondb.net/ability/anticipation'}, {'nome': 'Overcoat', 'desc': 'Protects the Pokémon from damage from weather.', 'efeito': 'Overcoat makes the Pokémon immune to residual damage from weather conditions (specifically Hail and Sandstorm).', 'url': 'https://pokemondb.net/ability/overcoat'}]"
414,Mothim,https://pokemondb.net/pokedex/mothim,"Bug, Flying",0.9 m (2′11″),23.3 kg (51.4 lbs),"[{'numero': 412, 'nome': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'numero': 413, 'nome': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}, {'numero': 412, 'nome': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'numero': 413, 'nome': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}, {'numero': 412, 'nome': 'Burmy', 'url': 'https://pokemondb.net/pokedex/burmy'}, {'numero': 413, 'nome': 'Wormadam', 'url': 'https://pokemondb.net/pokedex/wormadam'}]","[{'nome': 'Swarm', 'desc': 'Ups BUG moves in a pinch.', 'efeito': ""Swarm increases the power of Bug-type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as in a pinch)."", 'url': 'https://pokemondb.net/ability/swarm'}, {'nome': 'Tinted Lens', 'desc': 'Powers up “not very effective” moves.', 'efeito': 'Powers up “not very effective” moves.', 'url': 'https://pokemondb.net/ability/tinted-lens'}]"
415,Combee,https://pokemondb.net/pokedex/combee,"Bug, Flying",0.3 m (1′00″),5.5 kg (12.1 lbs),"[{'numero': 416, 'nome': 'Vespiquen', 'url': 'https://pokemondb.net/pokedex/vespiquen'}]","[{'nome': 'Honey Gather', 'desc': 'The Pokémon may gather Honey from somewhere.', 'efeito': 'Honey Gather has no effect in battle.', 'url': 'https://pokemondb.net/ability/honey-gather'}, {'nome': 'Hustle', 'desc': 'Trades accuracy for power.', 'efeito': ""Hustle increases the ability-bearer's Attack by 50%, however, it also reduces the Accuracy of all Physical moves by 20%."", 'url': 'https://pokemondb.net/ability/hustle'}]"
416,Vespiquen,https://pokemondb.net/pokedex/vespiquen,"Bug, Flying",1.2 m (3′11″),38.5 kg (84.9 lbs),[],"[{'nome': 'Pressure', 'desc': 'Raises foe’s PP usage.', 'efeito': 'Pressure makes any attack targeted at the ability-bearer - regardless of whether it hits - use 2 PP instead of 1.', 'url': 'https://pokemondb.net/ability/pressure'}, {'nome': 'Unnerve', 'desc': 'Makes the foe nervous and unable to eat Berries.', 'efeito': 'Makes the foe nervous and unable to eat Berries.', 'url': 'https://pokemondb.net/ability/unnerve'}]"
417,Pachirisu,https://pokemondb.net/pokedex/pachirisu,Electric,0.4 m (1′04″),3.9 kg (8.6 lbs),[],"[{'nome': 'Run Away', 'desc': 'Makes escaping easier.', 'efeito': 'Run Away allows the bearer to flee a battle with a wild Pokémon without fail, even if the opposing Pokémon has used a move like Mean Look or Bind, or has an ability such as Arena Trap.', 'url': 'https://pokemondb.net/ability/run-away'}, {'nome': 'Pickup', 'desc': 'May pick up items.', 'efeito': 'When another Pokémon on the field uses a single-use held item, a Pokémon with Pickup will obtain the used item (if they are not already holding anything) and it can be used again.', 'url': 'https://pokemondb.net/ability/pickup'}, {'nome': 'Volt Absorb', 'desc': 'Turns electricity into HP.', 'efeito': 'A Pokémon with Volt Absorb heals 1⁄4 of its maximum HP when hit by an Electric-type attack, including Thunder Wave.', 'url': 'https://pokemondb.net/ability/volt-absorb'}]"
